id,year,indoor_outdoor,location,match_duration,pais_anfitrion,prize_currency,prize_money,series_category_id,surface,1ST_SERVE_POINTS_WON,1ST_SERVE_RETURN_POINTS_WON,2ND_SERVE_POINTS_WON,2ND_SERVE_RETURN_POINTS_WON,ACES,age,backhand,BREAK_POINTS_CONVERTED,BREAK_POINTS_SAVED,citizenship,DOUBLE_FAULTS,FIRST_SERVE,handedness,name,PERCENTAGE_RETURN_GAME_WON,PERCENTAGE_SERVE_GAME_WON,RETURN_GAMES_PLAYED,RETURN_POINTS_WON,RETURN_RATING,SERVE_RATING,SERVICE_GAMES_PLAYED,SERVICE_POINTS_WON,tiebreaks_won,TOTAL_POINTS_WON,weight,Event,height
97552,2010,O,Brisbane,118.0,AUS,$,424250.0,atp250,Hard,76.56,29.23,46.67,47.5,14.0,23.715,,45.45,40.0,AUS,5.0,58.72,,Miles Armstrong,29.41,58.82,17.0,36.19,151.6,249.77,17.0,64.22,0.0,50.47,0.0,1,0.0
97553,2010,O,Brisbane,59.0,AUS,$,424250.0,atp250,Hard,80.56,43.75,75.0,68.75,8.0,22.104,Two-Handed Backhand,66.67,100.0,AUS,1.0,81.82,Right-Handed,Matthew Ebden,50.0,75.0,8.0,52.08,229.17,319.37,8.0,79.55,0.0,65.22,80.0,1,188.0
97554,2010,O,Brisbane,58.0,AUS,$,424250.0,atp250,Hard,88.89,22.22,61.54,70.0,9.0,22.206,One-Handed Backhand,50.0,,AUS,2.0,73.47,Right-Handed,Sam Groth,22.22,100.0,9.0,39.29,164.44,330.9,10.0,81.63,0.0,59.05,100.0,1,193.0
97555,2010,O,Brisbane,65.0,AUS,$,424250.0,atp250,Hard,75.76,48.48,66.67,64.0,8.0,23.577,,36.36,100.0,AUS,2.0,68.75,,Kaden Hensel,50.0,75.0,8.0,55.17,198.85,292.17,8.0,72.92,0.0,63.21,,1,
97556,2010,O,Brisbane,83.0,AUS,$,424250.0,atp250,Hard,81.82,31.58,75.0,47.62,8.0,20.924,Unknown Backhand,50.0,100.0,AUS,0.0,62.26,Right-Handed,Greg Jones,30.0,80.0,10.0,37.29,159.2,307.08,10.0,79.25,0.0,57.14,84.0,1,193.0
97557,2010,O,Brisbane,72.0,AUS,$,424250.0,atp250,Hard,70.37,47.62,50.0,85.19,6.0,20.475,,70.0,75.0,AUS,4.0,57.45,,Matheson Klein,100.0,-16.67,7.0,68.75,302.8,163.15,6.0,61.7,0.0,65.26,,1,
97558,2010,O,Brisbane,120.0,AUS,$,424250.0,atp250,Hard,71.64,38.16,55.0,39.13,4.0,21.424,Unknown Backhand,18.18,71.43,AUS,3.0,77.01,Right-Handed,Nick Lindahl,16.67,0.0,12.0,38.38,112.14,204.65,12.0,67.82,2.0,52.15,77.0,1,183.0
97559,2010,O,Brisbane,50.0,AUS,$,424250.0,atp250,Hard,90.0,29.41,75.0,59.09,9.0,20.994,Unknown Backhand,50.0,,AUS,1.0,71.43,Left-Handed,Joel Lindner,33.33,100.0,9.0,41.07,171.84,344.43,9.0,85.71,0.0,60.2,,1,
97560,2010,O,Brisbane,60.0,AUS,$,424250.0,atp250,Hard,82.14,48.39,60.0,55.0,9.0,19.462,Two-Handed Backhand,50.0,,AUS,0.0,58.33,Right-Handed,Matt Reid,57.14,100.0,7.0,50.98,210.53,309.48,8.0,72.92,0.0,61.62,87.0,1,183.0
97561,2010,O,Brisbane,131.0,AUS,$,424250.0,atp250,Hard,70.15,35.48,58.14,50.0,8.0,34.962,Unknown Backhand,66.67,71.43,AUS,4.0,60.91,Right-Handed,Joseph Sirianni,23.53,-41.18,17.0,41.51,175.68,152.02,17.0,65.45,1.0,53.7,76.0,1,178.0
